12549.61255,4.93
12549.20143,4.84
12548.79033,4.38
12548.37926,5.27
12547.96822,5.24
12547.55721,4.64
12547.14622,4.71
12546.73527,5.47
12546.32434,5.51
12545.91343,4.71
12545.50256,5.2
12545.09171,5.33
12544.6809,5.4
12544.27011,5.36
12543.85934,5.38
12543.44861,5.33
12543.0379,5.29
12542.62722,4.98
12542.21657,5.33
12541.80595,4.91
12541.39535,5.49
12540.98479,4.96
12540.57425,5.69
12540.16373,5.47
12539.75325,5.4
12539.34279,5.53
12538.93237,5.4
12538.52197,5.47
12538.11159,5.29
12537.70125,6
12537.29093,5.8
12536.88064,4.8
12536.47038,4.82
12536.06015,5.44
12535.64994,5.38
12535.23976,6.02
12534.82961,5.02
12534.41949,5.8
12534.00939,5.82
12533.59933,5.73
12533.18929,5.53
12532.77928,5.13
12532.36929,5.36
12531.95934,5.51
12531.54941,5.42
12531.13951,5.84
12530.72964,5.71
12530.31979,5.27
12529.90997,6.07
12529.50019,6.07
12529.09042,5.09
12528.68069,5.42
12528.27098,5.91
12527.86131,5.71
12527.45166,5.84
12527.04203,5.76
12526.63244,6.22
12526.22287,6.24
12525.81333,5.96
12525.40382,6.24
12524.99434,6.38
12524.58488,6.67
12524.17545,6.47
12523.76605,6.64
12523.35668,6.73
12522.94733,6.24
12522.53801,6.6
12522.12872,6.96
12521.71946,6.91
12521.31023,6.24
12520.90102,6.13
12520.49184,7.16
12520.08269,6.58
12519.67357,6.51
12519.26447,6.96
12518.8554,8.04
12518.44636,7.22
12518.03735,7.67
12517.62836,7.58
12517.2194,7.47
12516.81047,7.89
12516.40157,8.02
12515.9927,7.76
12515.58385,8
12515.17503,7.87
12514.76624,8.16
12514.35747,8.56
12513.94874,8.22
12513.54003,8.53
12513.13135,9.13
12512.72269,9.18
12512.31407,9.96
12511.90547,9.4
12511.4969,10.33
12511.08836,10.4
12510.67984,11.69
12510.27135,11.11
12509.86289,11.98
12509.45446,12.22
12509.04606,12.2
12508.63768,12.91
12508.22933,13.51
12507.82101,14.22
12507.41271,15.93
12507.00445,15.8
12506.59621,16.8
12506.188,16.87
12505.77981,18.78
12505.37166,18.64
12504.96353,20.47
12504.55543,21.22
12504.14735,24.29
12503.73931,26.02
12503.33129,27
12502.9233,31.31
12502.51534,32.51
12502.1074,35.6
12501.69949,36.42
12501.29161,40.2
12500.88376,40.38
12500.47593,42.82
12500.06814,45.24
12499.66037,49.33
12499.25262,50.8
12498.84491,57.22
12498.43722,62.73
12498.02956,69.22
12497.62193,76.73
12497.21432,87.49
12496.80675,100.87
12496.3992,116.45
12495.99167,136.96
12495.58418,161.87
12495.17671,188.21
12494.76927,217.94
12494.36186,244.7
12493.95447,258.84
12493.54712,256.73
12493.13979,238.03
12492.73249,213.57
12492.32521,192.79
12491.91796,165.25
12491.51074,153.09
12491.10355,139.32
12490.69639,132.47
12490.28925,128.71
12489.88214,130.25
12489.47506,131.36
12489.068,139.18
12488.66098,148.05
12488.25398,148.72
12487.847,141.83
12487.44006,131.49
12487.03314,122
12486.62625,108.18
12486.21939,93.85
12485.81255,81.85
12485.40575,71.87
12484.99897,63.07
12484.59222,57.07
12484.18549,51.87
12483.77879,47.09
12483.37212,45.96
12482.96548,41.16
12482.55886,35.98
12482.15228,33.91
12481.74572,30.58
12481.33918,26.6
12480.93268,25.71
12480.5262,25.73
12480.11975,22.84
12479.71333,21.87
12479.30693,19.22
12478.90056,19.13
12478.49422,17.11
12478.08791,16.42
12477.68162,16.4
12477.27536,16.29
12476.86913,14.31
12476.46293,14.58
12476.05675,13.78
12475.6506,13.07
12475.24448,12.8
12474.83838,12.47
12474.43232,12.24
12474.02628,12.07
12473.62027,11
12473.21428,11.76
12472.80832,10.91
12472.40239,11.24
12471.99649,10.42
12471.59061,10.51
12471.18477,10.04
12470.77895,9.58
12470.37315,9.62
12469.96739,9.29
12469.56165,9.31
12469.15594,9.36
12468.75025,9.56
12468.3446,8.29
12467.93897,8.49
12467.53337,8.33
12467.12779,8.29
12466.72224,7.82
12466.31672,8.98
12465.91123,8.49
12465.50577,7.8
12465.10033,7.6
12464.69492,8.33
12464.28953,8.16
12463.88418,6.49
12463.47885,7.36
12463.07355,7.71
12462.66828,7.07
12462.26303,7.38
12461.85781,7.69
12461.45262,7.27
12461.04745,6.78
12460.64231,7.22
12460.2372,7.02
12459.83212,6.76
12459.42707,6.56
12459.02204,6.18
12458.61704,6.78
12458.21206,6.47
12457.80712,6.24
12457.4022,6.73
12456.99731,6.82
12456.59244,6.4
12456.1876,6.82
12455.78279,6.16
12455.37801,6.58
12454.97325,6.18
12454.56853,6.16
12454.16383,5.89
12453.75915,6.49
12453.3545,5.98
12452.94989,6.27
12452.54529,6.24
12452.14073,6.36
12451.73619,5.64
12451.33168,6.18
12450.9272,6.36
12450.52274,6.07
12450.11831,5.62
12449.71391,5.82
12449.30954,5.49
12448.90519,5.49
12448.50087,5.78
12448.09658,6.13
12447.69231,5.76
12447.28807,5.76
12446.88386,5.13
12446.47968,5.53
12446.07552,6.24
12445.67139,5.56
12445.26729,6.6
12444.86321,5.82
12444.45917,5.71
12444.05515,5.38
12443.65115,5.87
12443.24719,5.58
12442.84325,5.33
12442.43934,5.62
12442.03545,5.96
12441.63159,5.36
12441.22776,5.13
12440.82396,5.58